Y,X,Capacity Source,Short Name,Movement,State,Smoothed Occupancy (%),Smoothed Total Flow (veh/h),System,
-37.908273,145.160706,Measured,1106ER_P1,Metered MVT on Monash Fwy SEB between Springvale Rd & Monash Fwy Ob Springvale On Ramp,OK,41.03,490.14,VicRoads Production,
-37.883698,145.093028,Measured,3676S_P1,Metered MVT on Monash Fwy SEB between Start Of Freeflow Byp & End Of Freeflow Byp 2,Failed,,,VicRoads Production,
-37.883235,145.091923,Measured,3676M_P1,Metered MVT on Monash Fwy SEB between Start Of Freeflow Byp & End Of Freeflow Byp 2,Failed,,,VicRoads Production,
-37.882662,145.090749,Measured,3676EL_P0,Metered MVT on Monash Fwy SEB between Start Of Freeflow Byp & End Of Freeflow Byp 2,Fault,0.00,0.00,VicRoads Production,
-37.883207,145.091864,Measured,3676M_P0,Metered MVT on Monash Fwy SEB between Start Of Freeflow Byp & End Of Freeflow Byp 2,Fault,0.00,0.00,VicRoads Production,
-37.883673,145.092967,Lower Limit,3676S_P0,Metered MVT on Monash Fwy SEB between Start Of Freeflow Byp & End Of Freeflow Byp 2,Fault,50.40,830.80,VicRoads Production,
-37.882692,145.090807,Measured,3676EL_P1,Metered MVT on Monash Fwy SEB between Start Of Freeflow Byp & End Of Freeflow Byp 2,Fault,40.13,1323.53,VicRoads Production,
-37.934206,145.193239,Upper Limit,1115EL_P0,Metered MVT on Monash Ob Jacksons Rd On Ramp SB between Jacksons Rd & Monash Fwy On Ramp Monash Fwy,OK,61.60,861.72,VicRoads Production,
-37.934206,145.192621,Upper Limit,1115M_P0,Metered MVT on Monash Ob Jacksons Rd On Ramp SB between Jacksons Rd & Monash Fwy On Ramp Monash Fwy,OK,63.03,891.82,VicRoads Production,
-37.934707,145.192358,Upper Limit,1115S_P0,Metered MVT on Monash Ob Jacksons Rd On Ramp SB between Jacksons Rd & Monash Fwy On Ramp Monash Fwy,OK,62.90,952.04,VicRoads Production,
-37.934765,145.192374,Upper Limit,1115S_P1,Metered MVT on Monash Ob Jacksons Rd On Ramp SB between Jacksons Rd & Monash Fwy On Ramp Monash Fwy,OK,15.96,864.49,VicRoads Production,
-37.93423,145.192565,Upper Limit,1115M_P1,Metered MVT on Monash Ob Jacksons Rd On Ramp SB between Jacksons Rd & Monash Fwy On Ramp Monash Fwy,OK,60.41,814.67,VicRoads Production,
-37.934197,145.193178,Upper Limit,1115EL_P1,Metered MVT on Monash Ob Jacksons Rd On Ramp SB between Jacksons Rd & Monash Fwy On Ramp Monash Fwy,OK,56.99,794.91,VicRoads Production,
-37.729776,144.872485,Lower Limit,14505IB_N,Metered MVT on Moorna Dr On Ramp (ib),Failed,,,VicRoads Production,
-37.729441,144.871414,Measured,1918S_P0,Metered MVT on Moorna Dr On Ramp (ib),OK,1.61,267.17,VicRoads Production,
-37.729461,144.871479,Measured,1918S_P1,Metered MVT on Moorna Dr On Ramp (ib),OK,1.61,283.25,VicRoads Production,
-37.729213,144.870659,Measured,1918M_P0,Metered MVT on Moorna Dr On Ramp (ib),OK,1.67,272.12,VicRoads Production,
-37.729233,144.870723,Measured,1918M_P1,Metered MVT on Moorna Dr On Ramp (ib),OK,1.68,272.41,VicRoads Production,
-37.729054,144.870069,Measured,1918EL_P0,Metered MVT on Moorna Dr On Ramp (ib),OK,2.51,270.15,VicRoads Production,
-37.72907,144.870134,Measured,1918EL_P1,Metered MVT on Moorna Dr On Ramp (ib),OK,2.32,270.07,VicRoads Production,
-38.018149,145.308547,Measured,1124EL_P0,Metered MVT on Narre Warren Nth Rd On Ramp (ib),OK,7.12,679.72,VicRoads Production,
-38.018149,145.308547,Lower Limit,1124ER_P0,Metered MVT on Narre Warren Nth Rd On Ramp (ib),OK,1.55,113.19,VicRoads Production,
-38.017691,145.307835,Lower Limit,1124M_P0,Metered MVT on Narre Warren Nth Rd On Ramp (ib),OK,6.44,775.21,VicRoads Production,
-38.017003,145.307262,Lower Limit,1124S_P0,Metered MVT on Narre Warren Nth Rd On Ramp (ib),OK,18.38,763.61,VicRoads Production,
-38.016958,145.307222,Lower Limit,1124S_P1,Metered MVT on Narre Warren Nth Rd On Ramp (ib),OK,7.11,754.45,VicRoads Production,
-38.018137,145.308488,Measured,1124ER_P1,Metered MVT on Narre Warren Nth Rd On Ramp (ib),OK,1.60,113.15,VicRoads Production,
-38.017644,145.307799,Measured,1124M_P1,Metered MVT on Narre Warren Nth Rd On Ramp (ib),OK,5.09,789.94,VicRoads Production,
-38.018137,145.308488,Measured,1124EL_P1,Metered MVT on Narre Warren Nth Rd On Ramp (ib),OK,7.17,682.05,VicRoads Production,
-38.017553,145.30937,Measured,1408M_P1,Metered MVT on Narre Warren Nth Rd On Ramp (OB),Fault,51.42,857.23,VicRoads Production,
-38.017268,145.309154,Measured,1408EL_P0,Metered MVT on Narre Warren Nth Rd On Ramp (OB),OK,10.09,706.98,VicRoads Production,
-38.017663,145.309455,Measured,1408S_P0,Metered MVT on Narre Warren Nth Rd On Ramp (OB),OK,63.72,798.39,VicRoads Production,
-38.017505,145.309334,Measured,1408M_P0,Metered MVT on Narre Warren Nth Rd On Ramp (OB),OK,55.84,676.65,VicRoads Production,
-38.01771,145.309492,Measured,1408S_P1,Metered MVT on Narre Warren Nth Rd On Ramp (OB),OK,10.88,698.09,VicRoads Production,
-38.017315,145.309189,Measured,1408EL_P1,Metered MVT on Narre Warren Nth Rd On Ramp (OB),OK,11.95,677.36,VicRoads Production,
-38.062076,145.366957,Measured,1411EL_P0,Metered MVT on Old Princes Hwy On Ramp IB,OK,3.53,603.94,VicRoads Production,
-38.061162,145.367165,Measured,1411M_P0,Metered MVT on Old Princes Hwy On Ramp IB,OK,2.58,621.08,VicRoads Production,
-38.060229,145.36717,Measured,1411S_P0,Metered MVT on Old Princes Hwy On Ramp IB,OK,2.41,633.49,VicRoads Production,
-38.060173,145.36716,Measured,1411S_P1,Metered MVT on Old Princes Hwy On Ramp IB,OK,2.43,635.34,VicRoads Production,
-38.061106,145.367174,Measured,1411M_P1,Metered MVT on Old Princes Hwy On Ramp IB,OK,2.57,615.96,VicRoads Production,
-38.062023,145.366977,Measured,1411EL_P1,Metered MVT on Old Princes Hwy On Ramp IB,OK,3.38,605.50,VicRoads Production,
-37.869662,144.750222,Upper Limit,5264M_P0,Metered MVT on Palmers Rd Princes Fw Princes Fw Palmers EB between Palmers Rd Princes Fwy West (ib),OK,3.86,776.98,VicRoads Production,
-37.869568,144.752136,Upper Limit,5264S_P0,Metered MVT on Palmers Rd Princes Fw Princes Fw Palmers EB between Palmers Rd Princes Fwy West (ib),OK,4.01,802.18,VicRoads Production,
-37.86957,144.752264,Upper Limit,5264S_P1,Metered MVT on Palmers Rd Princes Fw Princes Fw Palmers EB between Palmers Rd Princes Fwy West (ib),OK,3.66,784.87,VicRoads Production,
-37.869647,144.750349,Upper Limit,5264M_P1,Metered MVT on Palmers Rd Princes Fw Princes Fw Palmers EB between Palmers Rd Princes Fwy West (ib),OK,4.53,794.19,VicRoads Production,
-37.870077,144.748371,Upper Limit,5264EL_P1,Metered MVT on Palmers Rd Princes Fw Princes Fw Palmers EB between Palmers Rd Princes Fwy West (ib),OK,5.31,641.35,VicRoads Production,
-37.870107,144.748247,Upper Limit,5264EL_P0,Metered MVT on Palmers Rd Princes Fw Princes Fw Palmers EB between Palmers Rd Princes Fwy West (ib),OK,7.10,656.13,VicRoads Production,
-38.02907,145.322348,Measured,1417M_P1,Metered MVT on Princes Hwy On Ramp (OB),Fault,58.73,502.94,VicRoads Production,
-38.028649,145.322006,Measured,1417EL_P0,Metered MVT on Princes Hwy On Ramp (OB),OK,38.51,846.61,VicRoads Production,
-38.029401,145.322618,Measured,1417S_P0,Metered MVT on Princes Hwy On Ramp (OB),OK,58.46,885.89,VicRoads Production,
-38.029025,145.322311,Measured,1417M_P0,Metered MVT on Princes Hwy On Ramp (OB),OK,59.85,795.25,VicRoads Production,
-38.029446,145.322655,Measured,1417S_P1,Metered MVT on Princes Hwy On Ramp (OB),OK,14.43,769.55,VicRoads Production,
-38.0287,145.322035,Measured,1417EL_P1,Metered MVT on Princes Hwy On Ramp (OB),OK,45.68,817.94,VicRoads Production,
-37.825624,144.941595,Lower Limit,3468S_P0,"Metered MVT on Ramp Z After Ramp Metering, Ramp Z Merge EB between Ramp Z After Ramp Metering & Ramp",OK,60.22,1719.28,VicRoads Production,
-37.825628,144.941663,Lower Limit,3468S_P1,"Metered MVT on Ramp Z After Ramp Metering, Ramp Z Merge EB between Ramp Z After Ramp Metering & Ramp",OK,21.01,1617.07,VicRoads Production,
-37.897845,144.70444,Measured,1735EL_P0,Metered MVT on Sneydes Rd On-Ramp IB,Failed,,,VicRoads Production,
-37.896514,144.706126,Measured,1735M_P0,Metered MVT on Sneydes Rd On-Ramp IB,Failed,,,VicRoads Production,
-37.895207,144.708024,Measured,1735S_P0,Metered MVT on Sneydes Rd On-Ramp IB,Failed,,,VicRoads Production,
-37.897787,144.704455,Measured,1735EL_P1,Metered MVT on Sneydes Rd On-Ramp IB,Failed,,,VicRoads Production,
-37.896495,144.706183,Measured,1735M_P1,Metered MVT on Sneydes Rd On-Ramp IB,Failed,,,VicRoads Production,
-37.895207,144.708024,Measured,1735S_P1,Metered MVT on Sneydes Rd On-Ramp IB,Failed,,,VicRoads Production,
-38.003057,145.251578,Upper Limit,1136M_P0,Metered MVT on South Gippsland Fwy On Ramp NB between Phe Byp Start & Phe Byp End,OK,4.22,695.79,VicRoads Production,
-38.002352,145.251767,Measured,1136S_P0,Metered MVT on South Gippsland Fwy On Ramp NB between Phe Byp Start & Phe Byp End,OK,21.03,742.02,VicRoads Production,
-38.002299,145.251778,Measured,1136S_P1,Metered MVT on South Gippsland Fwy On Ramp NB between Phe Byp Start & Phe Byp End,OK,9.37,729.04,VicRoads Production,
-38.003009,145.251607,Upper Limit,1136M_P1,Metered MVT on South Gippsland Fwy On Ramp NB between Phe Byp Start & Phe Byp End,OK,4.18,672.25,VicRoads Production,
-38.024433,145.246731,Upper Limit,1135M_P0,Metered MVT on South Gippsland Fwy On Ramp NB between Pound Rd Byp Start & Pound Rd Byp End,Failed,,,VicRoads Production,
-38.023505,145.247085,Upper Limit,1135S_P0,Metered MVT on South Gippsland Fwy On Ramp NB between Pound Rd Byp Start & Pound Rd Byp End,Failed,,,VicRoads Production,
-38.023452,145.247105,Upper Limit,1135S_P1,Metered MVT on South Gippsland Fwy On Ramp NB between Pound Rd Byp Start & Pound Rd Byp End,Failed,,,VicRoads Production,
-38.024007,145.246894,Upper Limit,1135M_P1,Metered MVT on South Gippsland Fwy On Ramp NB between Pound Rd Byp Start & Pound Rd Byp End,Failed,,,VicRoads Production,
-37.830946,145.007512,Lower Limit,1402S_P0,Metered MVT on Southern Link Tollway EB between Burnley St Off Ramp (eb - From Surface) & Join,OK,49.96,1379.73,VicRoads Production,
-37.830955,145.007579,Lower Limit,1402S_P1,Metered MVT on Southern Link Tollway EB between Burnley St Off Ramp (eb - From Surface) & Join,OK,22.77,1284.41,VicRoads Production,
-37.830838,145.004641,Lower Limit,1402M1_P0,Metered MVT on Southern Link Tollway EB between Burnley St Off Ramp (eb - From Surface) & Join,OK,30.78,1281.38,VicRoads Production,
-37.830748,145.005725,Measured,1402M2_P0,Metered MVT on Southern Link Tollway EB between Burnley St Off Ramp (eb - From Surface) & Join,OK,39.79,927.56,VicRoads Production,
-37.831237,145.003562,Upper Limit,1402EL_P0,Metered MVT on Southern Link Tollway EB between Burnley St Off Ramp (eb - From Surface) & Join,OK,29.97,1346.87,VicRoads Production,
-37.831211,145.003607,Upper Limit,1402EL_P1,Metered MVT on Southern Link Tollway EB between Burnley St Off Ramp (eb - From Surface) & Join,OK,30.31,1330.85,VicRoads Production,
-37.960454,145.224542,Lower Limit,1131S_P0,Metered MVT on Stud Rd On Ramp (ib),OK,23.47,364.80,VicRoads Production,
-37.960397,145.224534,Lower Limit,1131S_P1,Metered MVT on Stud Rd On Ramp (ib),OK,9.42,478.18,VicRoads Production,
-37.962746,145.224868,Lower Limit,1131ER_P0,Metered MVT on Stud Rd On Ramp (ib),OK,0.58,64.88,VicRoads Production,
-37.962746,145.224868,Lower Limit,1131EL_P0,Metered MVT on Stud Rd On Ramp (ib),OK,8.84,881.12,VicRoads Production,
-37.96164,145.22445,Lower Limit,1131M_P0,Metered MVT on Stud Rd On Ramp (ib),OK,6.39,937.75,VicRoads Production,
-37.961585,145.224465,Upper Limit,1131M_P1,Metered MVT on Stud Rd On Ramp (ib),OK,6.48,920.40,VicRoads Production,
-37.962696,145.224841,Measured,1131ER_P1,Metered MVT on Stud Rd On Ramp (ib),OK,0.57,55.28,VicRoads Production,
-37.962696,145.224841,Measured,1131EL_P1,Metered MVT on Stud Rd On Ramp (ib),OK,8.61,880.47,VicRoads Production,
-37.956924,145.22599,Measured,0603EL_P0,Metered MVT on Stud Rd On Ramp (ob),OK,58.69,521.06,VicRoads Production,
-37.956924,145.22599,Lower Limit,0603ER_P0,Metered MVT on Stud Rd On Ramp (ob),OK,9.65,344.57,VicRoads Production,
-37.958137,145.226161,Lower Limit,0603M_P0,Metered MVT on Stud Rd On Ramp (ob),OK,52.75,927.62,VicRoads Production,
-37.958193,145.226168,Lower Limit,0603M_P1,Metered MVT on Stud Rd On Ramp (ob),OK,53.17,948.67,VicRoads Production,
-37.95935,145.226331,Measured,0603S_P0,Metered MVT on Stud Rd On Ramp (ob),OK,64.93,744.13,VicRoads Production,
-37.959406,145.22634,Measured,0603S_P1,Metered MVT on Stud Rd On Ramp (ob),OK,13.85,646.11,VicRoads Production,
-37.956979,145.225998,Measured,0603ER_P1,Metered MVT on Stud Rd On Ramp (ob),OK,12.69,349.57,VicRoads Production,
-37.956979,145.225998,Measured,0603EL_P1,Metered MVT on Stud Rd On Ramp (ob),OK,56.16,516.09,VicRoads Production,
-37.749003,144.834308,Measured,2529S_P0,Metered MVT on Sunshine Ave On Ramp (OB),OK,6.08,1177.66,VicRoads Production,
-37.748973,144.834364,Measured,2529S_P1,Metered MVT on Sunshine Ave On Ramp (OB),OK,4.69,474.15,VicRoads Production,
-37.749622,144.832886,Measured,2529M_P0,Metered MVT on Sunshine Ave On Ramp (OB),OK,6.92,1174.66,VicRoads Production,
-37.749604,144.832948,Measured,2529M_P1,Metered MVT on Sunshine Ave On Ramp (OB),OK,6.86,1175.58,VicRoads Production,
-37.749745,144.832456,Measured,2529E_P0,Metered MVT on Sunshine Ave On Ramp (OB),OK,8.65,1160.40,VicRoads Production,
-37.749731,144.832522,Measured,2529E_P1,Metered MVT on Sunshine Ave On Ramp (OB),OK,8.80,1143.06,VicRoads Production,
-37.726413,144.891507,Measured,1906M_P0,Metered MVT on Tullamarine Fwy On Ramp SB between Tullamarine Fwy Off Ramp English St Tullamarine Fw,Failed,,,VicRoads Production,
-37.726462,144.891482,Measured,1906M_P1,Metered MVT on Tullamarine Fwy On Ramp SB between Tullamarine Fwy Off Ramp English St Tullamarine Fw,Failed,,,VicRoads Production,
-37.726651,144.891384,Measured,1906S_P0,Metered MVT on Tullamarine Fwy On Ramp SB between Tullamarine Fwy Off Ramp English St Tullamarine Fw,OK,3.67,578.18,VicRoads Production,
-37.7267,144.891358,Measured,1906S_P1,Metered MVT on Tullamarine Fwy On Ramp SB between Tullamarine Fwy Off Ramp English St Tullamarine Fw,OK,3.87,590.35,VicRoads Production,
-37.726174,144.891631,Measured,1906E_P0,Metered MVT on Tullamarine Fwy On Ramp SB between Tullamarine Fwy Off Ramp English St Tullamarine Fw,OK,6.60,603.12,VicRoads Production,
-37.726224,144.891605,Measured,1906E_P1,Metered MVT on Tullamarine Fwy On Ramp SB between Tullamarine Fwy Off Ramp English St Tullamarine Fw,OK,5.45,561.70,VicRoads Production,
-37.716863,144.892886,Measured,1908S_P0,Metered MVT on Tullamarine Fwy On Ramp SB between Wirraway Rd Tullamarine Fwy & Tullamarine Fwy Melr,Failed,,,VicRoads Production,
-37.716915,144.892867,Measured,1908S_P1,Metered MVT on Tullamarine Fwy On Ramp SB between Wirraway Rd Tullamarine Fwy & Tullamarine Fwy Melr,Failed,,,VicRoads Production,
-37.690661,144.883069,Measured,1912M1_P0,Metered MVT on Tullamarine Fwy On Ramp SEB between Mickleham Entry Ramp To Collector Distributor & T,Failed,,,VicRoads Production,
-37.690708,144.883104,Measured,1912M1_P1,Metered MVT on Tullamarine Fwy On Ramp SEB between Mickleham Entry Ramp To Collector Distributor & T,Failed,,,VicRoads Production,
-37.692721,144.884583,Measured,1912M2_P0,Metered MVT on Tullamarine Fwy On Ramp SEB between Mickleham Entry Ramp To Collector Distributor & T,Failed,,,VicRoads Production,
-37.692769,144.884616,Measured,1912M2_P1,Metered MVT on Tullamarine Fwy On Ramp SEB between Mickleham Entry Ramp To Collector Distributor & T,Failed,,,VicRoads Production,
-37.694888,144.886046,Measured,1912S_P0,Metered MVT on Tullamarine Fwy On Ramp SEB between Mickleham Entry Ramp To Collector Distributor & T,Failed,,,VicRoads Production,
-37.694936,144.886079,Measured,1912S_P1,Metered MVT on Tullamarine Fwy On Ramp SEB between Mickleham Entry Ramp To Collector Distributor & T,Failed,,,VicRoads Production,
-37.67434,144.858917,Lower Limit,1916M2_P0,Metered MVT on Tullamarine Fwy SEB between Airport Sb Off Ramp & Melbourne Dr On Ramp (sb),Failed,,,VicRoads Production,
-37.674371,144.858971,Lower Limit,1916M2_P1,Metered MVT on Tullamarine Fwy SEB between Airport Sb Off Ramp & Melbourne Dr On Ramp (sb),Failed,,,VicRoads Production,
-37.669421,144.85575,Lower Limit,1916E_P0,Metered MVT on Tullamarine Fwy SEB between Airport Sb Off Ramp & Melbourne Dr On Ramp (sb),OK,1.09,263.60,VicRoads Production,
-37.669476,144.855749,Lower Limit,1916E_P1,Metered MVT on Tullamarine Fwy SEB between Airport Sb Off Ramp & Melbourne Dr On Ramp (sb),OK,0.85,255.21,VicRoads Production,
-37.673553,144.857837,Lower Limit,1916M1_P0,Metered MVT on Tullamarine Fwy SEB between Airport Sb Off Ramp & Melbourne Dr On Ramp (sb),OK,1.55,378.03,VicRoads Production,
-37.673592,144.857885,Lower Limit,1916M1_P1,Metered MVT on Tullamarine Fwy SEB between Airport Sb Off Ramp & Melbourne Dr On Ramp (sb),OK,1.57,378.03,VicRoads Production,
-37.675433,144.861076,Measured,1916S_P0,Metered MVT on Tullamarine Fwy SEB between Airport Sb Off Ramp & Melbourne Dr On Ramp (sb),OK,1.69,401.60,VicRoads Production,
-37.67546,144.861132,Measured,1916S_P1,Metered MVT on Tullamarine Fwy SEB between Airport Sb Off Ramp & Melbourne Dr On Ramp (sb),OK,1.67,400.20,VicRoads Production,
-37.883416,145.090084,Lower Limit,3674EL_P0,Metered MVT on Warrigal Rd On Ramp IB,OK,19.91,924.76,VicRoads Production,
-37.882968,145.089531,Lower Limit,3674M_P0,Metered MVT on Warrigal Rd On Ramp IB,OK,52.77,1068.54,VicRoads Production,
-37.882496,145.088999,Lower Limit,3674S_P0,Metered MVT on Warrigal Rd On Ramp IB,OK,70.45,1140.05,VicRoads Production,
-37.882451,145.088952,Lower Limit,3674S_P1,Metered MVT on Warrigal Rd On Ramp IB,OK,16.65,1093.23,VicRoads Production,
-37.883378,145.090038,Lower Limit,3674EL_P1,Metered MVT on Warrigal Rd On Ramp IB,OK,18.28,981.49,VicRoads Production,
-37.882931,145.089484,Lower Limit,3674M_P1,Metered MVT on Warrigal Rd On Ramp IB,OK,49.53,1092.84,VicRoads Production,
-37.919238,145.174433,Lower Limit,3728M2_P0,Metered MVT on Wellington Rd On Ramp (OB),Fault,59.39,710.73,VicRoads Production,
-37.920242,145.174108,Lower Limit,3728S_P1,Metered MVT on Wellington Rd On Ramp (OB),Fault,10.53,642.63,VicRoads Production,
-37.920397,145.174539,Lower Limit,3728EL_P0,Metered MVT on Wellington Rd On Ramp (OB),OK,26.30,612.91,VicRoads Production,
-37.919965,145.17517,Lower Limit,3728M1_P0,Metered MVT on Wellington Rd On Ramp (OB),OK,46.74,418.62,VicRoads Production,
-37.920197,145.174066,Lower Limit,3728S_P0,Metered MVT on Wellington Rd On Ramp (OB),OK,57.63,697.99,VicRoads Production,
-37.91924,145.174372,Measured,3728M2_P1,Metered MVT on Wellington Rd On Ramp (OB),OK,68.78,643.81,VicRoads Production,
-37.920373,145.174594,Measured,3728EL_P1,Metered MVT on Wellington Rd On Ramp (OB),OK,22.23,602.26,VicRoads Production,
-37.91991,145.17519,Measured,3728M1_P1,Metered MVT on Wellington Rd On Ramp (OB),OK,51.27,379.07,VicRoads Production,
-37.922002,145.175156,Measured,0540S_P0,Metered MVT on Wellington Rd On Ramp IB,OK,49.77,674.05,VicRoads Production,
-37.921995,145.175094,Measured,0540S_P1,Metered MVT on Wellington Rd On Ramp IB,OK,8.51,606.96,VicRoads Production,
-37.921961,145.176251,Measured,0540M_P0,Metered MVT on Wellington Rd On Ramp IB,OK,3.02,588.43,VicRoads Production,
-37.921256,145.178167,Lower Limit,0540EL_P0,Metered MVT on Wellington Rd On Ramp IB,OK,6.46,528.23,VicRoads Production,
-37.921283,145.179752,Lower Limit,0540LT_P0,Metered MVT on Wellington Rd On Ramp IB,OK,5.00,566.53,VicRoads Production,
-37.921985,145.176192,Measured,0540M_P1,Metered MVT on Wellington Rd On Ramp IB,OK,3.03,600.96,VicRoads Production,
-37.921261,145.178104,Measured,0540EL_P1,Metered MVT on Wellington Rd On Ramp IB,OK,6.34,513.93,VicRoads Production,
-37.921281,145.179689,Measured,0540LT_P1,Metered MVT on Wellington Rd On Ramp IB,OK,5.66,560.81,VicRoads Production,
-37.824391,144.850961,Lower Limit,2542M_P0,Metered MVT on West Gate Fwy On Ramp EB between Millers Rd Ib Byp Start & Millers Rd Ib Byp End,Failed,,,VicRoads Production,
-37.824425,144.852152,Measured,2542S_P0,Metered MVT on West Gate Fwy On Ramp EB between Millers Rd Ib Byp Start & Millers Rd Ib Byp End,Fault,5.00,983.52,VicRoads Production,
-37.824427,144.852203,Measured,2542S_P1,Metered MVT on West Gate Fwy On Ramp EB between Millers Rd Ib Byp Start & Millers Rd Ib Byp End,Fault,5.86,1017.93,VicRoads Production,
